"user_id","text","hashtags","location","followers_count"
"x1254435376997044224","@DizzyAfrica Thailand is actually mad affordable to travel to. Like dirt cheap.",,"pitori. ",945
"x65117552","From Turkey to Thailand, Egypt and Cuba, #travel providers are bracing for the loss of #Russian and #Ukrainian visitors just as they were looking to rebound from the #pandemic. Read more: https://t.co/1EBT5ECiqg

#tourism #RussianUkrainianWar #hospitalityindustry","travel Russian Ukrainian pandemic tourism RussianUkrainianWar hospitalityindustry","New York, NY",22447
"x65117552","#Thailand will ease #travel restrictions for #vaccinated visitors in April, and #Italy's #COVID19 pass will not be required in many places beginning May 1. Read more: https://t.co/tfhMPZZU1t

#ThailandNews #vaccinepassport #TravelNews","Thailand travel vaccinated Italy COVID19 ThailandNews vaccinepassport TravelNews","New York, NY",22447
"x100999923","Hey @ThaiEmbLondon, the Thailand pass advice (https://t.co/2M3XOiXXJO) says that I need a ""certificate of recovery"" if I've had covid, but that's not a thing the @NHS provides. What is it I need to produce, please? https://t.co/AH8NATvde3",,"Cheltenham",408
"x830754477128945664","I have booked the from Dream World Travel tickets on 2-01-2022 and full payment . My family and me are travelling on 12/07/2022 from Dublin to Thailand by Emirates. But unfortunately I have not received the tickets after two months.",,"United Kingdom",8
"x830754477128945664","@DreamWorlduk I have booked the from Dream World Travel tickets on 2-01-2022 and full payment . My family and me are travelling on 12/07/2022 from Dublin to Thailand by Emirates. But unfortunately I have not received the tickets after two months.",,"United Kingdom",8
"x801967370097033216","@SWOProductions @ContrarianPrime @BRBR_Bill @YNFMoviePod @nomcastpod @LarryDwyer @Eleven_13 @gruetwo_movies @thecountdownpc @Sp10Pod @podslikeus @FromEnchanted @seanjetravers @Travel_IYP @designatedqzrs @WeGetDubbed Indigo
NH (US North East)
Mario Kart
Thailand
Ravenous https://t.co/y3GCeoc4gH",,"",784
"x28785486","Countries from Turkey to Thailand, Egypt and Cuba are bracing for the loss of Russian and Ukrainian tourists just as their travel sectors were looking to bounce back from the coronavirus pandemic. https://t.co/3QWRjj8zOX",,"New York City / Worldwide",17357046
"x425342168","@spookicooky Do you recommend a special season for Thailand? I thought (and am still thinking) to maybe travel there mod- to End-September <U+0001F914>",,"Lower Rhine, Germany",175
"x809396451977601024","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/jWOB5GfuRv",,"United Kingdom",992
"x66609950","The Sino-Tibetan language map, 94% of which is Mandarin-Chinese. We mentioned how there are certain groups found in Thailand as well in the Thailand episode, belonging to the Karen branch. 
Interesting to see how these languages travel and evolve.
#Maps #Asia https://t.co/vy72A7TnCL","Maps Asia","Los Angeles, CA",33492
"x798615958227218432","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/B35jcniLRb",,"Suffolk & Cambridgeshire",825
"x4440243377","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/7rGznYuTYd",,"Norwich, Norfolk",1969
"x824388851842109444","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/oe5kjQIfgW",,"Warwickshire",720
"x799626431705874432","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/eiW0IEkHUd",,"Gloucestershire",1104
"x1153763124","<U+0001F970><U+0001F917><U+0001F61F><U+0001F979>Ho told officials he was trying to reach his wife, who works in Mumbai, after spending two years apart because of Covid travel restrictions https://t.co/3ofydA2mYy",,"Finnished in Helsinki",7449
"x3995528620","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/cc5t1GTMAD",,"Northants (& the world)",2763
"x840156298519822337","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/rF7yoBCz9t",,"Wiltshire",1769
"x191062854","THAILAND : Top Thai films to watch on Netflix 2022 #ThailandFilms #Netflix https://t.co/Q81eu3qRn5 https://t.co/zcfixwfSL8","ThailandFilms Netflix","Reykjavik, Iceland",9131
"x808818355","Thailand is one of the most beautiful places to visit! Love love love! #thailand #kohsamui #holiday #southeastasia #travel #sunshine #blackmen #loveblackmen #beachvibes @ KOH SAMUI Thailand https://t.co/0xt3aKFEpV","thailand kohsamui holiday southeastasia travel sunshine blackmen loveblackmen beachvibes","London UK",132
"x1358089919755915270","OUR BIGGEST TRAVEL MISTAKE EVER? (Flying to Thailand 2022) https://t.co/8oEDBKBX6d",,"",7
"x1358453145203060736","OUR BIGGEST TRAVEL MISTAKE EVER? (Flying to Thailand 2022) https://t.co/OyPsyLYWGu",,"",3
"x16815644","Countries from Turkey to Thailand, Egypt and Cuba are bracing for the loss of Russian and Ukrainian tourists just as their travel sectors were looking to bounce back from the coronavirus pandemic. https://t.co/itjiW2uwCw",,"Washington, DC",1045398
"x16815644","Countries from Turkey to Thailand, Egypt and Cuba are bracing for the loss of Russian and Ukrainian tourists just as their travel sectors were looking to bounce back from the coronavirus pandemic. https://t.co/XSKvwpaLAt",,"Washington, DC",1045398
"x19639853","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/64H1bDhFFV",,"Across 25 counties",9681
"x4737541095","Thailand will ban all crypto payments from April 1st https://t.co/vz9zDqaExv #thailand #bangkok #travel #phuket #thai #travelphotography #thailandtravel #photography #indonesia #love #amazingthailand #chiangmai #asia #malaysia #travelgram #nature #singapore #beach #ig","thailand bangkok travel phuket thai travelphotography thailandtravel photography indonesia love amazingthailand chiangmai asia malaysia travelgram nature singapore beach ig","",3071
"x1501219183723380736","If you haven't checked out #Thailand and the beaches there, you are truly missing out! Fantastic journey that you'll never regret! #nft #NFTCommunity #NFTTHAILAND #NFTThaicommunity #travel #Beach https://t.co/RL0XOWExio","Thailand nft NFTCommunity NFTTHAILAND NFTThaicommunity travel Beach","",4512
"x4249112716","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/O0bssCmkPz",,"Surrey",2504
"x831827636821295104","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/cGEQV68zuU",,"Leicester, England",586
"x1489627956964175876","@angelxaki @IsdvisuaIs i will travel back in time and warn him about that sauna in thailand",,"buck.,david",99
"x1208040120118599680","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/b6ZX9bc3Gj",,"Essex",63
"x797078726278254592","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/uof8fy1yI2",,"Devon, UK",1234
"x2826236478","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/cSes1H7NMT",,"Herts",2538
"x4237531275","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/RabAxHUK2R",,"Sussex",2322
"x1487594306831585285","@XboxGamePass Man, Really wish I could time travel to when I get my new Xbox in Thailand",,"  Behind you",12
"x3314973637","#hotelstory,  #promo, Hotel booking thailand, As I travel across the country speaking about MS, perhaps I can offer others comfort and hope","hotelstory promo","United States",92
"x702334161621626880","@RimaNova777 If you had a link it would make an interesting read. 

Many travel to Mexico Thailand etc to get braces etc. as Canada becomes more and more unaffordable for many (and maybe most) Canadians.",,"Alberta",1379
"x3606993912","<U+0001F3E1>Old Town Project: No.01 - Tubtieng, Trang, Thailand 

#sketch #urbansketch #watercolor #painting #art #architecture #train #travel #tubtieng #trang #thailand #oldtown #illustration https://t.co/zsdmlsOPZ8","sketch urbansketch watercolor painting art architecture train travel tubtieng trang thailand oldtown illustration","Bangkok, Thailand",20
"x4289195297","Incredible food, stunning spas and wellness retreats, beautiful beaches, abundant wildlife and kinder to the credit card than you might think - can you guess where? See if you're right, plus the inside line on booking your dream getaway. Hi @TurquoiseUK <U+0001F609> https://t.co/hndJSefrBR",,"Kent",3880
"x1386925608840671232","@Tatnews_Org Seriously ? 
'Making cross border travel easier' from a country that imposes a PCR test on arrival, requires a Thailand Pass application (where you data may be hacked) and risk 14 days in quarantine if tested positive (even without symptoms)

You are joking right ?",,"",7
"x1382641285782200323","<U+0001F1F9><U+0001F1ED> Thailand

Thailand will remove the pre-travel PCR test requirement for vaccinated visitors on April 1, but will still require post-arrival testing. 

Currently, travelers must be vaccinated and show proof of a negative COVID-19 PCR test taken within 72 hours of travel. https://t.co/mDBD0HxWpL",,"",1733
"x1382641285782200323","By launching “Go Thai. Be Free.”, the Tourism Authority of Thailand hopes to encourage more LGBTQ+ people to visit Thailand!

@ILoveLGBTTravel @ILoveGayAsia #travel #gaytravel #lgbtq  https://t.co/KszDtbS9mV","travel gaytravel lgbtq","",1733
"x1664335448","#Thailand - Travel sector calls for endemic status, scrapping of Thailand Pass and full normality on entry https://t.co/xRoNAI9faJ","Thailand","ASIA",5624
"x1179859819605495813","@myopinionisseen Yan doing his camps in “Thailand” were USADA coincidentally don’t travel to often + you don’t need a prescription to buy drugs.
Volk looks juiced but could be natty. 
I’m always wary of Brazilians due to their past but maybe that’s not fair and a bit prejudicial on my part.",,"",1629
"x2904325758","@exfrotezter Blaming Rajapaksas is nonsense. When you travel around the world, US, UK Germany, France, Turkey, Egypt, Pakistan, Thailand, Indonesia, Korea, Japan, and Australia, the price of gasoline, food, clothing, etc are 30 -500% more expensive. Rajapaksas don't run these countries.",,"",457
"x2374345376","Can you guess why they have tables in front of every door <U+0001F914> #Thailand #travel https://t.co/fAAmiZ7jLU","Thailand travel","+$70,000,000 in Payouts <U+0001F389>",2174
"x1335908961573191680","As someone who has been there on the meet in person. I’ve travel from the northern part of Thailand (chiang rai) to c G. On the meeting point after the convention is over; she follow along. From that point no one is able to get G single pics or one on one pic with G.",,"Bangkok, Thailand",3165
"x602922259","if I manage to get a (summer) job (soon) ima save that money up and use it to travel to South Korea, Thailand and Japan next year, but so far it's only in my dream <U+0001F97A>",,"Sweden",50
"x512891547","Countries from Turkey to Thailand, Egypt and Cuba are bracing for the loss of Russian and Ukrainian visitors just as their travel sectors were looking to rebound from the pandemic (from @AP) https://t.co/QlA5BTFUwm",,"Mexico City",5502
"x3260691295","@ThaiAirways I see you are reopening travel between Melbourne and Thailand. Is there an estimated date for the Perth reopening as borders have now eased :)",,"Australia <U+2661>",1127
"x1467228402","Are you still thinking <U+0001F914>? Great things are waiting for you.

#LetsIndiGo #Trending #Thailand #LifeIsTooShort #Travel https://t.co/qDUoBxFuvX","LetsIndiGo Trending Thailand LifeIsTooShort Travel","",426019
"x1446967428454383618","Thailand will ease some entry requirements for foreign visitors as it balances a rising number of coronavirus cases with the need to rebuild its pandemic-damaged economy, the government announced Wednesday. https://t.co/lq988MMp0w https://t.co/vWX26g61Y0",,"Sacramento, CA",14
"x141972291","#Thailand travel guide by Lonely Planet https://t.co/z952ECxKHi https://t.co/rhwdklcD7q","Thailand","London, England",14002
"x1179490374408114176","Thailand Adventures &amp; Garden
THAILAND BUY PRAWN AT THE HUA HIN #BEACH THAILAND#TRAVEL THAILAND#HUA HI... https://t.co/hcqcSfmaMW via @YouTube","BEACH","Niagara Falls, NY",5389
"x2717118313","<U+2753> If you are planning a trip to Thailand, kayaking in #Thailand is one of the activities you have to try. The water is calm and its calling you!

#Travel https://t.co/RCHEes6vjp","Thailand Travel","10-11 Percy Street London W1T",2294
"x614200684","Welcome Back FREEDOM to all travelers around the world!step by step we are getting to good old times #Travel #Hospitality #TourismIsFinallyBack #Thailand #Phuket
Thailand cuts quarantine for unvaccinated travellers to 5 days - https://t.co/igccv485WB","Travel Hospitality TourismIsFinallyBack Thailand Phuket","Phuket",147
"x738176980458184704","Been wanting to quench your wanderlust for the past two years in quarantine? <U+0001F914> There's no need to go farther than Thailand, as the country is now accepting tourists from the Philippines without having to quarantine. <U+0001F1F9><U+0001F1ED><U+2708><U+FE0F> #TravelPH

https://t.co/66tepo7PjF","TravelPH","Port Area, Manila",4766
"x258704583","Thailand plans to ease Travel Restrictions from 1st April 2022

- No negative RT-PCR required for arrival 
- No quarantine for fully vaccinated travelers
- 5 nights quarantine for partially or unvaccinated travelers

Visit https://t.co/pWq4htXvrF for more! https://t.co/7j5FGyEZ2k",,"Middle East",646
"x129651497","Travel for daily commuters is still under discussion between the Malaysian and Thailand governments.

https://t.co/gtwkNUFpNK",,"Malaysia",85902
"x67594122","Here's what you need to know about eating vegetarian in Bangkok...

 #FeminaIndia #travel #international #postcovidtravel #explore #eatingBangkok #eatingvegetarianinBangkok #Bangkokfood https://t.co/yBHpFkibyX","FeminaIndia travel international postcovidtravel explore eatingBangkok eatingvegetarianinBangkok Bangkokfood","India",609006
"x67594122","The dishes you must try in Bangkok!  

#FeminaIndia #travel #international #postcovidtravel #explore #Bangkok #eatinginBangkok #Thaifood https://t.co/yBHpFkibyX","FeminaIndia travel international postcovidtravel explore Bangkok eatinginBangkok Thaifood","India",609006
"x898067666","Thailand removes PCR tests for vaccinated travellers https://t.co/Htc9BQjYrf https://t.co/rVV8cgoSqJ",,"South Africa",986
"x752274208571424769","Sample accommodation: Dar Ahlam Thailand – Relaxing on a pristine beach, biking, zip-lining, kayaking, snorkeling, learning how to cook your favorite dishes, exploring fascinating cities and ancient ruins, and much more. https://t.co/wBrXjnDY8u via @luxury__travel #hotels","hotels","",3331
"x1475540379789369344","Visiting Thailand In November? Here's What To Should Pack  #Travel #traveling #travelblogger #vacationmode https://t.co/Sp6uCrrO8O","Travel traveling travelblogger vacationmode","",268
"x1475540379789369344","This Is How Thailand Became The World's Spa Capital | TheTravel #Travel #traveling #travelblogger #vacationmode https://t.co/iLlp6AnGNS","Travel traveling travelblogger vacationmode","",268
"x1475540379789369344","10 Of The Oldest (Most Beautiful) Temples In Thailand | TheTravel #Travel #traveling #travelblogger #vacationmode https://t.co/deRtdPBmYN","Travel traveling travelblogger vacationmode","",268
"x1475540379789369344","In Thailand, Visit Ancient Siam: World's Biggest Outdoor Museum #Travel #traveling #travelblogger #vacationmode https://t.co/TPesDeLshr","Travel traveling travelblogger vacationmode","",268
"x1059461347069571072","@lizfraser1 I visited Thailand with my ""partner "" amazing country  I did the elephant sanctuary in the water with them etc while he stood on the side waiting until we could go back 2 mini bus. Now I'm going to travel on my own from now on <U+2764>",,"",64
"x134379797","[ Man in Frame ] ...part 1

Thailand...2017
Baikal, Russia...2015
Iceland...2013

https://t.co/VmTu6ORn66
https://t.co/Y3A4udYFcj
https://t.co/Byy8kydqdZ

#frame #framing #man #human #travel #landscape #SonyAlpha #BeAlpha #AlphaCollective https://t.co/F2umODzSfI","frame framing man human travel landscape SonyAlpha BeAlpha AlphaCollective","Bangkok, Thailand",1010
"x1000521896125976577","@dk_dax At 4, my son could show where Singapore, Thailand &amp; Morocco were on the map on top of his bed <U+0001F609>

He always asked me whenever I'd travel for conferences then, where I was going...so, I'd show him on the map.

Now, he wants to visit China &amp; Brazil...the big countries on the map",,"Johannesburg, South Africa",7294
"x4916120953","Find out the Review of My Beach Resort Phuket on the website of Gourmet &amp; Cuisine Magazine. #Online #Travel #Phuket #Thailand #TravelThailand #Resort #MyBeachResort #DewaPhuket #DewaPhuketResortAndVillas  #PublicRelationConsultant #ArtistManagement
https://t.co/cSUMQDRvw2","Online Travel Phuket Thailand TravelThailand Resort MyBeachResort DewaPhuket DewaPhuketResortAndVillas PublicRelationConsultant ArtistManagement","<U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E21><U+0E2B><U+0E32><U+0E19><U+0E04><U+0E23>, <U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22>",145
"x1347546731391553540","Thank you for the advanced birthday gift mumsh @shen4brightwin ! 

And yes, travel to Thailand to meet BrightWin, eat Souri, Velato, and CP sausage na fresh pa puhon cutie <U+0001F64F><U+0001F49A> https://t.co/eGp3m5vszb",,"",434
"x960871141077237760","aaaw Byungchan’s Thailand photos. he must be reminiscing their travel there <U+0001F60C> https://t.co/brUDQFzTbf",,"ALICE 3<U+AE30> <U+273F> NIA 2<U+AE30>",1093
"x22594051","KJ: Talks on land travel with Thailand, Brunei and Indonesia yet to be finalised
https://t.co/zyCkjGyg4f  https://t.co/zyCkjGyg4f",,"Kuala Lumpur, Malaysia",1770562
"x1596829382","KJ: Talks on land travel with Thailand, Brunei and Indonesia yet to be finalised https://t.co/dAr1GEUTyK https://t.co/cokzjL5bN7",,"http://www.zyite.com/",3346
"x1596829382","Thailand to scrap pre-travel Covid-19 test to boost tourism https://t.co/tghBB6z54g https://t.co/8LKEY17faY",,"http://www.zyite.com/",3346
"x1298500464","Thailand will ease some entry requirements for foreign visitors as it balances a rising number of coronavirus cases with the need to rebuild its pandemic-damaged economy, the government announced Wednesday. https://t.co/uvsiMgzTnV https://t.co/vULP1FCX3h",,"Naples, FL",32
"x746800225860390912","So, looks like #Singapore is doing the exact opposite of what #Thailand is doing:

SG: Neg. test required *before* entry, no quarantine on arrival. No travel pass.

TH: Neg. test before entry *not* required, but 1-night-quarantine for on-arrival test. Still needs Thailand Pass. https://t.co/I7oCDhhBAO","Singapore Thailand","Bangkok, Thailand",29112
"x742058422032568320","Thailand Travel Tips: 16 Things to Know Before Visiting the Land of ... https://t.co/WFOdIUxPze",,"Bangkok",492
"x1187716984579874816","THAILAND:  From bustling streets to the vibrant cities to the country's idyllic islands in the south, there's plenty to explore.
request a quote https://t.co/oY10D155XB
#itcoftravel https://t.co/iddsJv53J2","itcoftravel","",24
"x1187716984579874816","Deluxe THAILAND Vacation Package
11 days with Air from $3625 pp
(3) Bangkok, (3) Chiang Mai, (3) Phuket, Tours, Some meals
request a quote https://t.co/oY10D155XB
#itcoftravel
(gwy) https://t.co/0e4fH7qfLO","itcoftravel","",24
"x70912112","Thailand has approved the lifting of pre-travel testing requirements for vaccinated international travellers from April 1.
https://t.co/7moN4nfnlM",,"On the road.",399358
"x1161672839772004352","Mr. Sarkar &amp; his wife at Thailand for their holiday trip with Travel Bazar Global.

@AmazingThailand #HappyCustomers #TravelBazarGlobal https://t.co/rIKpoh1nEq","HappyCustomers TravelBazarGlobal","",18
"x1437844751194017803","@iamtheggg Hey i'm curious why JK need to travel to Thailand <U+0001F62D>",,"eighteen",148
"x1308646599392858112","<U+0001F342> Not Happy Not Sad... Just Empty<U+0001F341>
.
.
.
#myhome #<U+0E19><U+0E49><U+0E33><U+0E15><U+0E01><U+0E27><U+0E30><U+0E20><U+0E39><U+0E41><U+0E01><U+0E49><U+0E27> #<U+0E40><U+0E17><U+0E35><U+0E48><U+0E22><U+0E27><U+0E42><U+0E04><U+0E23><U+0E32><U+0E0A> #travel #Travelers #nature #naturelover #photography #Thai #Thailand #view #traveling #NatureBeauty #life #country #BeginAgain https://t.co/tNJoCNmDOz","myhome <U+0E19><U+0E49><U+0E33><U+0E15><U+0E01><U+0E27><U+0E30><U+0E20><U+0E39><U+0E41><U+0E01><U+0E49><U+0E27> <U+0E40><U+0E17><U+0E35><U+0E48><U+0E22><U+0E27><U+0E42><U+0E04><U+0E23><U+0E32><U+0E0A> travel Travelers nature naturelover photography Thai Thailand view traveling NatureBeauty life country BeginAgain","",3
"x1308646599392858112","<U+0001F342> I'd like to leave you with this song to listen to<U+0001F341>
.
.
.
#myhome #<U+0E19><U+0E49><U+0E33><U+0E15><U+0E01><U+0E27><U+0E30><U+0E20><U+0E39><U+0E41><U+0E01><U+0E49><U+0E27> #<U+0E40><U+0E17><U+0E35><U+0E48><U+0E22><U+0E27><U+0E42><U+0E04><U+0E23><U+0E32><U+0E0A> #travel #Travelers #nature #naturelover #photography #Thai #Thailand #view #traveling #NatureBeauty #life #country #BeginAgain https://t.co/aBxXFsJZrN","myhome <U+0E19><U+0E49><U+0E33><U+0E15><U+0E01><U+0E27><U+0E30><U+0E20><U+0E39><U+0E41><U+0E01><U+0E49><U+0E27> <U+0E40><U+0E17><U+0E35><U+0E48><U+0E22><U+0E27><U+0E42><U+0E04><U+0E23><U+0E32><U+0E0A> travel Travelers nature naturelover photography Thai Thailand view traveling NatureBeauty life country BeginAgain","",3
"x1308646599392858112","<U+0001F342> Keep it in your mind as a memory<U+0001F341>
.
.
.
#myhome #<U+0E19><U+0E49><U+0E33><U+0E15><U+0E01><U+0E27><U+0E30><U+0E20><U+0E39><U+0E41><U+0E01><U+0E49><U+0E27> #<U+0E40><U+0E17><U+0E35><U+0E48><U+0E22><U+0E27><U+0E42><U+0E04><U+0E23><U+0E32><U+0E0A> #travel #Travelers #nature #naturelover #photography #Thai #Thailand #view #traveling #NatureBeauty #life #country #BeginAgain https://t.co/HP2F4opHDO","myhome <U+0E19><U+0E49><U+0E33><U+0E15><U+0E01><U+0E27><U+0E30><U+0E20><U+0E39><U+0E41><U+0E01><U+0E49><U+0E27> <U+0E40><U+0E17><U+0E35><U+0E48><U+0E22><U+0E27><U+0E42><U+0E04><U+0E23><U+0E32><U+0E0A> travel Travelers nature naturelover photography Thai Thailand view traveling NatureBeauty life country BeginAgain","",3
"x38468597","Info pasal travel ke Thailand wei <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> https://t.co/OTXZ0vb9LF",,"Lang, Österreich",7495
"x252927838","@NathanJonesBook Great title!!

I once got so fed up with packing and moving that I bought a travel trailer. It worked well for several years.

However, I did pack some stuff when the plan to move to Thailand came around.",,"Thailand - Issan area",4754
"x1275561391810723840","THAILAND 4K Ultra HD Travel Video in 2022 https://t.co/LCYOxTFCRF via @YouTube 
THAILAND 4K Ultra HD Travel Video in 2022
Video link
https://t.co/LCYOxTFCRF",,"",1
"x1087478093844041733","Silavadee Pool Spa Resort, Thailand
From £1295.00pp

Flights from LHR
Includes transfers
Departs Oct 2022
10 nights B&amp;B

Message for further information!

#travel #holiday #cruise #travelblogger #travelinfluencer https://t.co/zl9qNBnNwM","travel holiday cruise travelblogger travelinfluencer","",125
"x926306080610836480","From April 1st, 2022 travelers (Exhibitor, Visitor, Delegate, and Buyer) can now travel to Thailand without the requirement of pre-arrival RT-PCR test.

Traveler only require to do RT-PCR test upon arrival under the travel scheme of Test &amp; Go! https://t.co/kKDSnMEng2",,"Online Platform",116
"x1157321225980588032","Thai Airways International announced reopening its direct flight operations to Pakistan. After two years of suspension, this approval has given by the Thailand Civil Aviation Safety Authority.

 #Pakrism #Pakistan  #Travel  #tourism  #tourists https://t.co/RMvIyERtkv","Pakrism Pakistan Travel tourism tourists","",7
"x1351374160992235521","#Kpop boy group #WINNER's travel reality show #RealNOW will be aired on Naver's online streaming service #NOW as well as #Thailand's #trueID next month!! <U+0001F9E1><U+2708><U+FE0F><U+263A><U+FE0F>

#WINNER2022
https://t.co/PJcl3fWD5K https://t.co/yGGMmitZmB","Kpop WINNER RealNOW NOW Thailand trueID WINNER2022","<U+C11C><U+C6B8> ",9058
"x1413771","For over a year, we did say Sinovac would be an issue.

It would have helped if Malaysia joined the EU Digital COVID Certificate System like Thailand and Singapore did.

Then this travel would have been happier @Khairykj @MichalisRokasEU /cc: @boosulyn 

https://t.co/U5sidmTd0X https://t.co/QGUT9H8COk",,"Up In The Air",5122
"x1413771","The part about Malaysia is short, missing the need for the @my_sejahtera app, and lots of other goodies, because you know, Malaysia, despite hiring an ample amount of “communications professionals” at KKM, they fail to communicate outside this bubble https://t.co/KT9abbo9cL",,"Up In The Air",5122
"x356710044","SATTE is proud to be associated with Amazing Thailand as our Partner Country. @go2Thailand 
Register for the 29th edition of SATTE now: https://t.co/bhUmrqMfR3
#informaallsecure #YourSafetyOurPriority #Travel  #TravelAndTourism #travelbusinessowner  #travelling #satte2022 https://t.co/gCTVBpaMyv","informaallsecure YourSafetyOurPriority Travel TravelAndTourism travelbusinessowner travelling satte2022","India",2730
"x1083848264263163905","I’m boutta just travel the world. Thailand here I come.",,"",128
"x1177829438","The New Way: Tourism Thailand plans for 'Amazing New Chapters' https://t.co/XlggquvaxU #travel #tourism #thailand #arrivalrevival #togetherintravel #TAT #amazingnewchapters","travel tourism thailand arrivalrevival togetherintravel TAT amazingnewchapters","Sydney",3579
"x1177829438","Thailand to lift pre-arrival testing for international travellers from 1 April https://t.co/PBVZ9yth2T #thailand #travel #internationaltravel #southeastasia #tourism #arrivalrevival","thailand travel internationaltravel southeastasia tourism arrivalrevival","Sydney",3579
"x22231217","@Svetlan81410860 @nytimes You won’t be able to travel to Singapore or Thailand. None of the cool exotic places in the world will be open for Russians after this",,"Hollywood, CA",1960
"x797149944624730112","Thailand Travel: No Pre-Departure Test From 
https://t.co/ZUiPzzSBNU

#thailand #ThailandTravel #ThailandTravelRules #ThailandTrip","thailand ThailandTravel ThailandTravelRules ThailandTrip","Mumbai | Delhi | Bangalore | Pune",4343
"x1455431026726014980","@WritingByMatt @TravelLeisure Skipping the pre travel PCR-test is a good plan, but for the family visitor as well tourist the big risk is being detained at at high cost after a positiver PCR-test after arrival in Thailand",,"",0
"x169355718","No quarantine meaning you are free to travel domestically within the country upon arrival.

Hence why I have not included Bali &amp; Thailand on this list since you would still have to self isolate at least for 1 day until you receive a negative result from the ‘on arrival’ testing.",,"London",9006
"x169355718","Countries in Asia you can now travel to without mandatory quarantine but self isolation is required until negative arrival PCR test is produced : 

<U+0001F7E3> Thailand
- 24 hours  

Indonesia
<U+0001F7E3> Bali 
- min stay 4D3N
- PCR on arrival &amp; self isolate until neg result
- PCR on 3rd day",,"London",9006
"x169355718","Easiest countries to travel in Southeast Asia : 

6<U+FE0F><U+20E3> Thailand
<U+0001F7E2> arrival PCR
<U+0001F7E2> 5th day RTK
<U+0001F7E2> min one night stay &amp; 24hr self isolate at SHA/AQ hotel

7<U+FE0F><U+20E3> Indonesia
<U+0001F7E2> pre arrival PCR
<U+0001F7E2> arrival PCR
<U+0001F7E2> 3rd day PCR 
<U+0001F7E2> minimum 4D3N stay booked at CHSE hotel
<U+0001F7E2> 24 hr self isolate",,"London",9006
"x114166357","Redefining Travel Health!Unveiling new opportunity for hotel/resorts/clinics/coaches:  B-Healthy Asia launches Thailand’s first comprehensive digital health platform https://t.co/dBjmO0elhG.  @RichardBarrow_ @Tatnews_Org @RichardBarrow _ @ReutersAsia @BHealthyAsia",,"Copenhagen, Denmark",1247
